,business_id,attributes.RestaurantsPriceRange2,stars,review_count
385,b'sp0kp2ZWmO0a6CcK-SGd-Q',2.0,3.5,34
386,b'9CNObWIk7w8poCo5IAtgmw',1.0,4.0,55
387,b'vn0wYNms_5PseeYZ6pfLmA',1.0,5.0,6
388,b'TolwZ3L28or4E8SVTZUf6Q',2.0,4.0,157
389,b'LcmTZeZAE4cb8wFel8JGZg',1.0,2.5,11
390,b'7KkgMcbVaetryW1wwpzvvA',1.0,3.5,153
391,b'kbP2OqaNJMK0L3J_FU5nlg',3.0,3.5,7
392,b'rhgD-j_jWwwqd94lvA-ZpA',1.0,4.0,26
393,b'ajMgo23H5Qcn7Ma-xtiCqQ',2.0,3.0,14
394,b'TdKJjgiXMPXDamGK-IwFZg',1.0,4.0,191
395,b'3w66rzZq_rjA1kSmVt5Hew',1.0,3.5,6
396,b'BQnC1OSC1RKVjMfwGltVww',2.0,3.0,10
397,b'6nH5GmjHMOXDiiEYqkDNWg',1.0,5.0,8
398,b'5P7wNc00AXaCMDss69_avg',2.0,2.5,10
399,b'uIbZjRRqR1OR-t2NBCa1Wg',1.0,2.5,32
400,b'9dS2DSVKwWyyW5uwk7Dpzg',1.0,4.0,11
401,b'_FgODqQclua0klHLsFBmMg',1.0,4.0,13
402,b'0Hy2VE9tqTo4QbovMz3xrQ',1.0,4.0,13
403,b'woP-omtF0PobX4JxXpZa7Q',1.0,4.0,278
404,b'Ffwu9VQ2GAfd-BdNmE0qgw',2.0,4.5,14
405,b'Km0sT7E_dc2U1BkyRoy1xA',2.0,3.0,122
406,b'klriPUN0dp48ytz_lZoQEg',1.0,3.0,7
407,b'VtQxGoCzAFSzCb1JSFV2bQ',1.0,3.5,5
408,b'2zd-1R3CdnaMDXTAEVa2Qg',1.0,2.5,9
409,b'z5V7wTtLB2QYCUWlB4rNLQ',2.0,2.5,13
410,b'4l56EXyCWwPlPXcX9qq-jw',1.0,4.0,61
411,b'9KzLFQrA_tSBGVDNeZrB8Q',1.0,3.5,3
412,b'OFnz2MK4kQsvCpIepaUnyw',3.0,4.0,4
413,b'x7N8ByUTNh2LzAYa2kmOAg',1.0,3.5,54
414,b'eiuAsgoVBORQr3vw4fpi6Q',1.0,4.0,4
415,b'6nxVZ1s0mRhyRAdRymYAsQ',2.0,2.0,60
416,b'BQkfjQlvnaqHKSZuBAQflQ',2.0,2.5,13
417,b'OlSpcJY_nXqWbdwdg4SNvA',2.0,3.0,28
418,b'QI0PGXbGkIdInOOBeq6ieQ',1.0,3.0,36
419,b'KXl2k4LkrmnHRTTAY-TVDQ',2.0,3.5,41
420,b'M7N_LeUEcQTfzaeCgJL5mg',2.0,3.5,55
421,b'YQFcxE9UXrKc-QuTUu7twQ',2.0,3.5,327
422,b'z3hD4GX5gSJtuqNhN-o2cg',1.0,4.0,30
423,b'G3OeHF5jrHvNqi4o3aNezQ',,3.0,14
424,b'S9-8BjiC0G_58fIeezypPQ',2.0,3.0,34
425,b'pulzr7A652UeikB_6qiSSw',3.0,4.0,10
426,b'JlQsOCa-UPw_Gu1MG7jmig',2.0,1.5,18
427,b'_csgqOCUWhaS4KAwm9Rcag',1.0,2.5,46
428,b'IyVdd_IqwUtzQDTxw2W9qw',2.0,2.5,477
429,b'G54fcIaoI89tc6X285suRA',2.0,3.5,39
430,b'CVS4vhkO9oUH0oQ6iJucaw',2.0,4.5,23
431,b'SoDyb4NK4X2Zv0mRqGvGKg',,4.5,3
432,b'OohsWZ3A0bo8y6N6vi6ePA',1.0,3.0,13
433,b'dhaSDuAoZI0K3hp8aU7otQ',2.0,4.5,36
434,b'fQwB9Z98YEhkJit7c3z51A',3.0,4.0,268
435,b'KF1ngA96RBiRM5h8V7IQ2g',2.0,4.0,30
436,b'FO2SNKF9I8mvTCAvbClJZQ',2.0,1.0,4
437,b'h5ihGbkb8127_lk9iNnV4Q',1.0,3.5,11
438,b'Ld2hhA3q3cdkptwS1fsYEg',1.0,4.0,80
439,b'bEVWHtBRYVwqaaNF4mWNYg',3.0,4.0,122
440,b'bqW0f0RigwpYyz1lbxhHlw',2.0,3.5,201
441,b'6chaM0L5Xq7X_JBoICivTg',2.0,4.5,9
442,b'FJzOM4aF4y3XcX0N6zoORA',2.0,4.5,17
443,b'LdHtEVDZQhlz2N98IqcYUg',1.0,2.5,7
444,b'ddMOhA5QoKByjaHGK8r7xA',2.0,2.0,25
445,b'_9VQUKCkYWHfUTnxbn4O_A',2.0,3.5,88
446,b'GisIy4El3OAxJwnkovgv_A',1.0,3.0,20
447,b'GdnLAgRXt43eISMtJEOZRg',2.0,3.5,76
448,b'MnagM9zYrvAssGpmAiFq2A',2.0,2.5,3
449,b'hL3LFrwR1UQ-d0CcYF73Sg',2.0,3.5,8
450,b'CBOsWj63K1_O1m2Ounz7bQ',1.0,2.0,21
451,b'r0byBoB7y_IH8uicEvyCqQ',2.0,3.0,5
452,b'ERu5CuuGqt072ZViwbsCsg',,4.5,4
453,b'_wpUUDnJwrn7eSYAjnv7WA',2.0,4.0,60
454,b'9pUBqtJzAtM0KsKt45u0Ug',1.0,3.5,3
455,b'pyqnGlIfP9Zw8LLxBjyAiA',4.0,4.0,840
456,b'p2OOk46G_AOO0nCWl-eVlg',2.0,3.0,125
457,b'Ub-RrbQWAV_JuVyYixynfg',1.0,2.5,11
458,b'uU8LM5N64HbYg3UYGiy7Yw',2.0,2.5,6
459,b'z71IqTCbQW7uzw2H2T1QrA',2.0,4.0,89
460,b'NgU3L6EE2XVgSO7a5xJ8SA',1.0,2.0,9
461,b'rNahWvWn2ZR7o3gegaf7QA',2.0,2.0,9
462,b'NoDhna4BsDhcl7xRPmZJzQ',2.0,4.0,32
463,b'lWrmZLPvfIFq-ufyJTeNiQ',1.0,3.5,15
464,b'tro-hrljuY1cUAVFYauTlQ',1.0,4.5,275
465,b'0BeKOp6cWw4ArB04lnyBYw',1.0,3.0,8
466,b'BVYvfJiVcQTl9B311z518w',2.0,3.5,27
467,b'CvP516pjOdcJJkaMjl8rPw',1.0,3.5,10
468,b'fmgGNZyZfeCU8fug5LnpjQ',2.0,2.5,15
469,b'1RKjcqQXX8FBIXx1-1rphA',1.0,2.5,5
470,b'xJ_L2sJN1zk3VDpZELrV_Q',2.0,4.0,83
471,b'_QvGAqMmrUIlxpby2Ul5Dg',2.0,3.5,242
472,b'MPjwZL8DHKCEbFw8LYiAIA',1.0,3.0,3
473,b'hzMhB8ft6ewaxbZnEcy5pw',2.0,4.0,68
474,b'izR8yDpeFmI3vGylKc7Bsg',2.0,3.5,3
475,b'B7wipW2uZRj7syuQiRTH4A',1.0,4.0,11
476,b'sxcIt1KsAyeZklKOLaKV8A',2.0,4.5,14
477,b'Z50hdMamRUFN6wznVx0S6w',,3.5,3
478,b'zXa-mSXf9rQoTHySNCdK1w',2.0,3.5,69
479,b'YYRP-b61hjDljhWBfmUlDg',3.0,2.0,19
480,b'A5Jeg55tDoyUTUonkVOpdg',1.0,4.5,18
481,b'BWsCjBVMR289vtojIz-gWw',1.0,3.0,242
482,b'9_HgBRUXUg_vKjTT-GSulA',1.0,4.0,84
483,b'wo6LUARwQ5sZI-DI9XOdpw',1.0,2.0,4
484,b'aRRV_ZbRiD65SIi7vAY-iA',2.0,1.0,3
485,b'0O3H5plJx-Cq2A80qFVW5w',3.0,4.0,17
486,b'8cdiFhBfCwRW1xiktRtV_g',2.0,3.0,15
487,b'LTEVTg3qCGnlGaExZMAejw',2.0,4.0,62
488,b'1ZzE1R_8q-DbDX6fCux4pg',3.0,3.5,6
489,b'BG8lvZoPTrPJqcvTh-ytzg',3.0,4.0,105
490,b'lFPNibSaYC3Vq4PCGaps_w',2.0,3.5,19
491,b'kQ9gVGp5R_jZwLi0-q8PZQ',2.0,4.0,61
492,b'Gg0DVuNGaqUVFPVrrFQd6Q',1.0,2.0,5
493,b'JKTMgelIQ-VHn7SL5nyiWA',2.0,4.5,86
494,b'FIIIQplC7gkEW2kyRGSFxg',,3.0,4
495,b'kfbBBxJg-oatbY-YHf7qpw',2.0,3.5,50
496,b'gtfLQysuCBEAQk3wwWxwTg',2.0,3.5,67
497,b'KeQ1cK564cL5C_hBTFrqnA',2.0,4.0,62
498,b'CJTF_t-VTzVF1AH6vt2DAA',2.0,3.0,8
499,b'AnooUWnq68nDpMjXf2n4_g',2.0,3.5,9
500,b'RMyK2LpfFDty75HE94XN0Q',,5.0,6
501,b'yX0pOWG_Be9TjGnm0aihVA',2.0,3.0,327
502,b'C4XsC2ZBtsl1EgjdVue3yA',1.0,3.5,114
503,b'qCTuGaciae73u7C57s2_0Q',2.0,3.5,19
504,b'QSJstyODnh3mtBMvkvvzzg',1.0,3.0,14
505,b'fDXYTvv3GHWltYnLFIiyKQ',,4.5,3
506,b'UscHTL4dosXCsya15keQqQ',,2.5,11
507,b'WaTXG26xbOGffSscvyr-wQ',2.0,3.5,38
508,b'4Pb7SlTK89uSdqOwMNM35A',2.0,3.0,187
509,b'MatGnwADyILP8utonlTWDg',2.0,2.0,180
510,b'3vkP6t_kKN3JT8MMUaBVEA',1.0,4.0,226
511,b'sN0EFTle0pW77DUgl8i-Rw',2.0,3.5,15
512,b'sQyX5VeAMPrxD9D3XH9HhQ',2.0,4.5,9
513,b'FGaaHr_krwaPGlD0mHPe4Q',2.0,3.0,148
514,b'ahfAFuFHO9tfFkoBIkVdmg',2.0,4.5,95
515,b'fi6s29AbDqLjoQ1LSe5lrg',3.0,3.5,34
516,b'J121PGT4oi5AqVbtMoEfVw',1.0,3.5,6
517,b'H6DSoGPuc-iXAwZ_DZJ0Bg',2.0,4.5,11
518,b'VmSrPPO2WXmOKjUW7pDGsQ',1.0,3.0,133
519,b'n2WtavwwYZyOr0ImiImquQ',1.0,2.5,11
520,b'qr11FlqF2vzhiXYF14F1BQ',2.0,3.0,34
521,b'mJzm0yQQ16iBfkmOHFvwRA',4.0,4.5,4
522,b'5F69VFIk-l3THUZX1qeYSg',2.0,2.0,70
523,b'U--sWG_V9cBFs2-Fi4vPvg',,3.5,3
524,b'ScT2XD3TvieGPbTjCNplHg',1.0,4.5,15
525,b'F9fiPoAXqtyOh1DMGi6H4Q',,2.0,8
526,b'7DqKUoRBvjr6_CA5vSEPBw',,4.0,4
527,b'Ycqaz47uwQj6IbOLxlfszA',3.0,2.0,9
528,b'fOKeVUHC7nb6c8G5sILdHQ',1.0,4.5,99
529,b'3QfcfPCJSo0z2v1bkdUemQ',3.0,4.0,34
530,b'LpGCzgAKNSpzDNEUMVVtZA',2.0,4.0,459
531,b'3PBtdSIyhMmxwPt7yHN9AA',2.0,4.5,3
532,b'Ur4eYOFq4qVLHkZJNmcqfQ',2.0,4.0,182
533,b'NRQSeBoEyFpiGJDf3ebtyA',2.0,3.0,6
534,b'iFCz-xI7CV98fcaB4Chh3g',2.0,4.5,178
535,b'SWY1IUjGqJpKwZpPqfUzmg',3.0,3.0,4
536,b'cf7sazfGpGbpXbVoCgxlmQ',2.0,2.5,8
537,b'tyCOrWRRqrg6sym4lKkVZg',1.0,3.0,4
538,b'udet1D1MNcKsR6n7fBpAyg',2.0,3.5,44
539,b'NkdpsbNiafCM1ENutFksMg',1.0,4.0,8
540,b'WkamKxc3anY5z_Js2Sn6lQ',1.0,3.0,4
541,b'FJNzBAHuJbAiQCdhIdPQjA',1.0,2.5,3
542,b'EX60HoNJRs3ALidmEGDgWA',1.0,4.0,33
543,b'kplbTXzOaUJqP2BwanoYjw',2.0,4.5,38
544,b'tAayweHA0dCq3J0W3y6psg',2.0,4.0,33
545,b'nNVkOU4VCJk866ixG9j95Q',1.0,4.0,6
546,b'yhcgONZE_flFHrTEM60o3g',2.0,4.0,10
547,b'l3SBg8iCNN_4-dnV0Wk4fg',2.0,3.0,11
548,b'PPubJ0Nre_VIody7aj_ALg',1.0,4.0,9
549,b'-RM_sAnISkMlo7q4auKJ4w',,3.0,6
550,b'2GfKCR3S8I2m0iiyEd3sKA',2.0,1.5,5
551,b'XMPBg6r_LqZhy9Cf-4ZJrA',2.0,2.5,18
552,b'z_zyOfFO-OIYgCR5hstyTw',2.0,3.0,26
553,b'UrX0UEejKhHzk158VxlQzA',1.0,4.0,8
554,b'82YGtjc5KKikNiqBZ33qzw',2.0,4.0,428
555,b'zAhv5Pg3vUB_kzdCj0KtDg',1.0,3.5,33
556,b'etylBefPKEMjm9nS9c1qiw',1.0,2.5,36
557,b'HyOH2JvzQGKKns6BSZ8lHw',2.0,3.5,12
558,b'TAoN9nsibXOxsOnnG7Kd_g',2.0,3.5,141
559,b'qBZGW8GM7mPuYxQ5lhl_eA',1.0,4.0,20
560,b'DHUAQ4pzH9KKzGZDm1jZLg',1.0,3.0,133
561,b'gKqzpzg2MmINROrgWqalOg',2.0,2.5,52
562,b'o3Wj6ohtPnvOJ9l0d_FT9A',1.0,2.5,5
563,b'9Q5cvskhn2SXWUx62qZaEA',2.0,3.5,58
564,b'U1LB3sRMGTu_h7Sf9QdNoA',2.0,3.5,139
565,b'BZm3QkpLhO2TBNHKd0DbBQ',2.0,2.5,64
566,b'px5RbIZm3rxRzi-g2f83KQ',1.0,2.0,24
567,b'XTumKkL8Ns3StEvW1nwcow',3.0,2.0,4
568,b'ueml2dPvs0ixOYyyNt0OLg',2.0,3.5,5
569,b'kMGfuOZeBDNQJ4_pBjE26Q',1.0,4.5,6
570,b'DvXpWBz5_-hZQuvu-RnSwQ',2.0,3.5,9
571,b'qae862pD_YbJZ4RFwgA-Xw',2.0,3.5,15
572,b'RSuT0SK4XpsIAZtdP7Lf3w',2.0,4.0,170
573,b'VEcI0bURmJtf0B9UPSEMDA',1.0,4.0,12
574,b'luf0E5FPY-hv-uceL8QtBA',2.0,4.0,23
575,b'T9QjpTZPcWEa3i96tdLHbw',1.0,3.0,47
576,b'Dx3w4P77adv-j9pZVroOVQ',2.0,3.5,7
577,b'TjJdpI5XX2zwHmXQbnEWeQ',1.0,4.5,14
578,b'i_0rSAui4zaz4ydVaOZ6bQ',2.0,3.5,4
579,b'k9AaulyfonmUlkmI3uMiQQ',2.0,2.5,25
580,b'ihW5mCeFuzouTzIIduNEFQ',2.0,4.0,16
581,b'mS7lIPlmNqM9QMJB70HgYA',2.0,3.5,34
582,b'Rv1IiQaIIDunqzS8dSvHCw',1.0,4.5,218
583,b'CwRPGB3WzV3IE4IukRFI2g',2.0,2.0,11
584,b'qX0TQ2zl7sIOxIQw09NANQ',,3.0,9
585,b'63iOXcDVSr8Jm0C8mjzo6g',2.0,1.5,6
586,b'S1cJqLY_Ad_jgQY7SETL1A',1.0,3.5,3
587,b'Y5Vbtaj_pkrhb99V4Q-53Q',1.0,3.0,19
588,b'tll-jug-vm7EKSVAPUPdIg',2.0,3.5,12
589,b'FT99KLluYZA7vFZEIypIwQ',2.0,3.5,11
590,b'Ndozr_--5-wzyDJ2T7TfpQ',2.0,3.0,9
591,b'TXcVQfX4J0NqKRqgDBgWOA',1.0,4.0,6
592,b'TwriSG0Gq9vr7n_Re1OR1A',2.0,4.0,14
593,b'ssl5CKazf0FQdY4Wo_lhow',3.0,3.0,31
594,b'vdocaPsNLvbGJFF4ARzbzA',,1.5,3
595,b'irx72bUk68BCHmKN9ZYHCA',2.0,4.0,53
596,b'tZW4NLpEYinu4mIxdKj0Pw',,3.5,3
597,b'8W8QhnJPmMV8W_8BGoAF5Q',1.0,1.5,6
598,b'SGIngUI_qmRBDM0_3b55jg',2.0,3.0,48
599,b'IT0IODInyhKbG4a_ka71MQ',2.0,3.5,190
600,b'gPzDw2Ms6JZRZhA2tyxItw',1.0,2.5,11
601,b'AWoSFsyyj0gKXmX-5X_pyQ',1.0,4.0,16
602,b'RMkBZDwEbcv5Ctd-a2A0Lw',1.0,4.0,62
603,b'yd1M2wrsv3rdIpVcOrvUsg',2.0,2.5,9
604,b'GcA4laq0bKWDC6-50ATs1w',2.0,3.5,47
605,b'GGvjkKM74UnOh2NyvwTLZQ',2.0,4.5,16
606,b'MXpCVzm1V5OH05KO6n7ntA',1.0,5.0,7
607,b'edT-m7jYpYxnJWmCzlt1sg',1.0,5.0,4
608,b'ObcMSGc1uotvpnwydoStIg',2.0,4.5,152
609,b'vMkEiN96N2sv_Wla9xFsNQ',1.0,4.5,3
610,b'YjlCXwWr9xx6TnHmTFCKGQ',2.0,3.5,113
611,b'GVAnGPeVcSwYGU-DczjsaA',3.0,4.5,3
612,b'-vP9rja8YzbRRTX5C1K3dQ',1.0,4.0,6
613,b'JYVCQhZU4g-vXrISzUJFUA',2.0,2.5,4
614,b'qtZ50TWkfNS2UtLLuD1m8Q',1.0,4.5,113
615,b'NihPkBRdA1AixuE_98tIrg',1.0,3.0,31
616,b'E0lP3PXXNae84q_z9MtDMw',2.0,2.0,5
617,b'bS1gW0hb-iyb4vr2anSGsw',3.0,3.0,13
618,b'c78Pat78fVUBFPXYeVvbaQ',2.0,4.0,223
619,b'dgStCncJmIUd5BA8eYAsSQ',,3.0,5
620,b'0TRFt-MVF43hGP8YD7O2sw',2.0,4.5,12
621,b'TXuhhudKvAb3JIYD_wELhg',2.0,4.0,26
622,b'Uort_v9OrLjamdkgkl_xyA',1.0,3.5,10
623,b'bHzdbQ5BrPJZKGHI4iyQ0g',,2.0,4
624,b'2oCM63whZH_IW6kzxciysg',,3.5,3
625,b'V1EdIokE0YYN__dNYfXRdA',2.0,4.0,171
626,b'Nfovc-aKljzls-yDYfU2LQ',,4.5,8
627,b'hvazqoUUIZEISCu5CiWKPA',2.0,4.0,5
628,b'29o-qEDIRpXmVmSPNsH4sA',2.0,4.0,109
629,b'X6Ld6HChDrQN_4X6V_7VQQ',1.0,4.0,6
630,b'gCZAYkIcRjNYYRHQ9htpJQ',2.0,3.5,77
631,b'EUgHFeAvock2Ut3iWPlG8Q',1.0,2.0,9
632,b'LV-oONzEA22qiBEFK1sckA',4.0,3.5,288
633,b'kxXuthvJvKZ_mS5UA3JrLQ',3.0,4.0,32
634,b'e_ILiIs2pVpskfeL-zFtTw',3.0,3.0,124
635,b'TG6bz3o1vEjVcedBtFQ2yw',1.0,3.0,6
636,b'CPcy22Hd2F7z0EKG66FMRA',2.0,3.5,24
637,b'9K1A2EqSq5dw51K7kEljpw',1.0,2.0,45
638,b'qKO0pk4-dnzW6-_dNicvyw',1.0,2.5,4
639,b'RQdKieW9hqg898d_S2WwRA',1.0,3.5,87
640,b'4ritTGFnNxmKnKm-UX3kPQ',1.0,4.0,26
641,b'vuqHcBCbxH36hCFsZ1W-0Q',2.0,3.5,47
642,b'HyzHidtQXC4JIULtSbk3NA',1.0,4.0,99
643,b'MsgfS1iJMpxVIUfO-S4fcA',2.0,3.0,45
644,b'1hrX1vHaUgllWH6i876oAw',,5.0,4
645,b'HxWDCU-kKido3ErM31msGQ',2.0,4.0,229
646,b'I8UYPAgvHbOpWmXsKQw1cA',1.0,2.0,4
647,b'6lgkTtACpJR5Kijkc050KQ',1.0,3.5,34
648,b'C2T7ecxqsVu99PhSqT3c3g',1.0,4.5,257
649,b'cTJjTKz2huGZ-ElScC2pSw',2.0,4.0,977
650,b'go_uJsNgk2WCRtl5m-v72g',2.0,3.5,39
651,b'0DQ31asd4IeOTI7dkZ3OXQ',,3.0,3
652,b'ST2dx1ybHofbQhEDV7iAWQ',2.0,2.5,5
653,b'XLc5WIzafCocqsycQhvEPw',2.0,4.0,82
654,b'Q47FjaMLjI3v6yo-PHIebQ',1.0,3.0,5
655,b'DMRaPL6SnA_RX7yY6rprhQ',2.0,2.5,27
656,b'wPgp3oddFUzpGrQc__HYhg',1.0,2.5,81
657,b'blUgghIdsUG7pNqxCphk9w',2.0,3.0,32
658,b'ai9r_wv56TPzwtrfUEPXTw',2.0,3.0,25
659,b'4KZRFxciaKfTD7qbS55b7g',2.0,4.5,132
660,b'tylsscXmLq03-DzGI36bIA',2.0,3.0,6
661,b'OSs8P5K6oAuku247u-6jvQ',1.0,4.5,43
662,b'mDtlBsfTUPDuASvUcKWSbw',1.0,4.0,65
663,b'qLO9ES3-mKJrodFO1mzgOg',1.0,3.0,31
664,b'j8INaXpsUvQVzU0nkTZF2g',,3.0,4
665,b'HKExCPp1uxyQY1jlfYAhkA',1.0,3.5,14
666,b'kQGJ5QUJ0BAIpmYYtf7Uqw',2.0,3.0,25
667,b'xlUoy-OVO-EgZzfiHJk1Hg',1.0,2.0,12
668,b'X184O0qgC5MKvePbsSe-nA',1.0,3.5,19
669,b'Xyaw8gVBFDdn6rp_NtLhnw',2.0,3.0,27
670,b'k99J9BJuHeUBNOCxV6D97A',2.0,5.0,6
671,b'L7os7OGSQ2_evJRLvQg9dw',1.0,3.5,11
672,b'16Fplxu-OwVmTEFxQAUP4g',3.0,3.5,421
673,b'akPyWKARJ_-ZmnVBgpLyRw',2.0,3.5,101
674,b'Eo4s6CmPpEcXCkfg9Zk_EA',,2.0,5
675,b'vJaL_UtIRkpmczGrwLSs1Q',2.0,3.5,122
676,b'pNgDhHaeFkWQW71NzT9wzg',1.0,1.0,5
677,b'XHt5luPZl7jYZrF56Rnp0Q',2.0,3.5,5
678,b'1k7CVCUJoE4ZJAtGpGGUUA',1.0,3.0,3
679,b'2rLuOMi6Q6zzqUU8ltreSA',2.0,4.5,140
680,b'sETpHfJy4dmbawM5iYNTrg',2.0,1.5,28
681,b'NIjZNZCeMwILmFGzXdTLkg',1.0,4.0,7
682,b'kaVWvc71cXH9MKuQmDtVUA',2.0,3.0,12
683,b'5CNZG9BRzI3IsSmPjpg2Xw',,2.0,3
684,b'NIvup8P7CJciTtjJG6SUKA',1.0,4.0,12
685,b'dP1_wP59hvVDWNzFFS_6YQ',1.0,2.0,15
686,b'mKT30qU_MlLj4Ps82JAZ8w',2.0,3.0,65
687,b'X4w6_iAqN8ZqZ15a7YWPgw',2.0,3.0,34
688,b'n5wZxYrle8ROuK-Saq-yyw',2.0,4.0,93
689,b'Xh0GgOn6LjfYJJUZQsjDTg',2.0,3.5,12
690,b'QIcXq4Z3_2lvg9rmmoGF-A',2.0,2.5,62
691,b'HKrZe0-QGGp3oOYX8cnMSg',3.0,2.5,7
692,b'cBiLO_HRusHL7D-ZepDlaQ',3.0,2.0,7
693,b'aHRwaqenQHy98AwWjbHvdA',2.0,4.0,54
694,b'3U66axr5j1Q86x5zajUHpQ',1.0,5.0,8
695,b'Lvr6DdVkFI8IMGfRvUcXQA',1.0,1.0,3
696,b'E7e2uOC6myfPKrKHLP2ROw',2.0,3.0,4
697,b'8fArAA0gwfUbb3uWotd5mw',3.0,3.5,30
698,b'Y7wIhT6UvCukRYTTS5ErFQ',4.0,2.5,10
699,b'tvlHgHfBsmmNFbnFE06sgA',1.0,4.0,7
700,b'PT0N41nUD3CErvn046JEhg',,4.5,3
701,b'3e5LbQVdB2V6v2gkhzqaAQ',,2.5,6
702,b'mGp_u4o32WwqejkGbcZByA',,3.5,9
703,b'wEhtqcfrhVbg4--3DNUSZw',2.0,2.5,81
704,b'Lqp3uwGJU6CHyys-eerMmQ',1.0,4.0,153
705,b'T5nTtSCSRoEYMsZPhF61wg',1.0,4.0,270
706,b'84WYW7OfV-IXUJk95EL5_Q',3.0,3.5,173
707,b'4A4kP972gXDxBQTU4nmyEw',1.0,3.0,13
708,b'gKFDJ9IpFxt95DHxTN7ZHw',1.0,3.5,75
709,b'tc6ofOsK3DFMxWCtdYNong',2.0,4.0,12
710,b'xlHRYejgZj-iTm-QPhc8zQ',3.0,4.0,38
711,b'Lv2V5KqRlCl7_S6LKWkGlg',1.0,3.0,9
712,b'cOWXtCz7F9GQhPIks8gm6Q',2.0,4.5,268
713,b'RTCxYW8ovC4BTKGBKOPvrw',2.0,3.0,7
714,b'k1b-NDkUJezit4LHL0Q55A',1.0,3.5,15
715,b'IY09uHwNvznCUDoFZ_su3A',2.0,3.5,185
716,b'TdQw5Q6KZeJJSvc18u_SWg',1.0,2.5,10
717,b'7m1Oa1VYV98UUuo_6i0EZg',1.0,4.5,1019
718,b'nEMUUOvFB2Vi90uiF4rlCg',1.0,4.5,96
719,b'Vg4fqLpVxISU9ErcFwQjNw',1.0,3.0,5
720,b'hJgdrSbwhkp3-GbAyS79Gg',2.0,4.0,11
721,b'2Uhulxv6at2RXPg-ytYRdg',1.0,4.0,12
722,b'EOghCHtoyxJQnVZnvKxmNQ',1.0,2.5,55
723,b'RIeKxxqlpvN7xKy9OWtIPA',2.0,2.5,22
724,b'-ltD-dHqdZ5-wjAMKYa6Ng',2.0,4.5,159
725,b'0PM5oFKO29sZmL5efmHxug',1.0,3.5,109
726,b'-Y1tpIKA_HIH9fWiCW8VPQ',2.0,2.5,7
727,b'Y84fM25GsIWfS7E0dMIKDQ',2.0,3.5,62
728,b'f7LQwNbiDmcmWQSW54ReTA',,2.5,3
729,b'32IcpGM-x5rJoQ2UxcQiww',2.0,3.0,8
730,b'e4DWxBtNzA4wcrtCoH6upw',2.0,4.0,30
731,b'-7bRnaHp7OHz8KW-THqP4w',2.0,1.5,10
732,b'nez7DOn1hQ29H6pT594a2g',2.0,4.5,10
733,b'GjbF1ZEbIpC2KqUbZ7KQWQ',2.0,3.0,93
734,b'TkXbFJtFCdM_WTLkHa6Erw',1.0,2.5,18
735,b'77N3luh2YzfJFJGFIfqqbw',2.0,3.5,50
736,b'QWonnnAnTQatTdAMCdacDA',,3.5,5
737,b'6vNMmkttsHkW1THWiP50xg',2.0,3.5,102
738,b'vAuzGR-ufeLu3Y_U5UlO_w',2.0,4.0,53
739,b'GjN0jxb1sW2mX0QEEqq77w',2.0,4.0,9
740,b'xVmBc0jyYkb9rjz6X9BPiQ',1.0,3.5,24
741,b'gU9_PUEdOOoBaSM49SRObg',2.0,3.5,15
742,b'Xgz_NU2-wZWxQWXUFI4T2w',,5.0,3
743,b'Vbkb2shDxUE8H3PzrFnypA',2.0,3.0,249
744,b'A1ZRCrjOMOwQGj2hCYWDEQ',1.0,1.5,38
745,b'U8yokFD3LyLpw9Eyndv2ig',2.0,4.0,18
746,b'3a1w3Ufs9CCC3GJTAV8EpQ',,1.5,6
747,b'IJrRJLKS7qxzzVUkh1U5iA',1.0,4.5,3
748,b'BniKRU3VRju7IAy5bn2RXQ',1.0,3.0,7
749,b'ySRaNkXgv0jmuT4HhmgSog',2.0,4.0,14
750,b'UwXOqtr0LCoWsGXP96fOuQ',1.0,3.5,151
751,b'LcYrqMhUO_TITSXFk_SjJA',2.0,3.5,115
752,b'24QWSJrzQFH_2Fkv33mV9w',1.0,4.0,15
753,b'2alo9GzeOsbg4jeKYFQmxQ',2.0,4.0,61
754,b'BE04tjYHMhaHRQbAiJ9JTg',1.0,2.5,7
755,b'beuVp5CZxCdNvQIIPBS2rw',2.0,4.5,516
756,b'5Ro4an5IOaDEb3UJRxOkeg',,2.5,3
757,b'WRrceQnznqiBVOanZEosqA',2.0,3.5,27
758,b'iGvnkEz2efD9q-Z7ZcasWQ',1.0,1.5,8
759,b'eH96MBK-EAcC0Q-lYqIb8Q',2.0,4.5,8
760,b'_Tn9xzE06-7kDH2CzRg9YA',1.0,1.5,8
761,b'MJj1cS7SLH8JUIXEPm3ijQ',2.0,2.5,4
762,b'H-gllDEH0DHqE-HmzdHtKg',1.0,2.5,22
763,b'PV1lnCp6_OVsR93El679BQ',2.0,4.0,17
764,b'BNeS_hZfmdQWsqewj-LuDA',2.0,4.5,52
765,b'Gmvzwg739HcSDz7bb_5QTA',2.0,4.0,11
766,b'p_wgylnWMXSLlPGCRYSarQ',2.0,3.0,13
767,b'oL_fYqSHG63vR0TBMyoo_A',2.0,2.0,23
768,b'RJMblVTTzmEefL8Cge_TrQ',3.0,3.5,10
769,b'd2VIjNbJpJterw--jU-hUQ',3.0,2.5,12
770,b'uJqab7tfA5_5qBuEun0-sw',,1.5,5
771,b'kkvhQBT1Oh73sVSYZMXeDA',1.0,1.0,8
